"MTU","Scheduled Generation [MW] (D) - BZN|ES","Scheduled Consumption [MW] (D) - BZN|ES"
"03.11.2020 01:00 - 03.11.2020 02:00 (UTC)","17723","105"
"03.11.2020 02:00 - 03.11.2020 03:00 (UTC)","17799","266"
"03.11.2020 03:00 - 03.11.2020 04:00 (UTC)","18189","266"
"03.11.2020 04:00 - 03.11.2020 05:00 (UTC)","18799","266"
"03.11.2020 05:00 - 03.11.2020 06:00 (UTC)","22046","177"
"03.11.2020 06:00 - 03.11.2020 07:00 (UTC)","24871","0"
"03.11.2020 07:00 - 03.11.2020 08:00 (UTC)","25944","0"
"03.11.2020 08:00 - 03.11.2020 09:00 (UTC)","26648","0"
"03.11.2020 09:00 - 03.11.2020 10:00 (UTC)","27533","0"
"03.11.2020 10:00 - 03.11.2020 11:00 (UTC)","27489","0"
"03.11.2020 11:00 - 03.11.2020 12:00 (UTC)","28284","0"
"03.11.2020 12:00 - 03.11.2020 13:00 (UTC)","28123","0"
"03.11.2020 13:00 - 03.11.2020 14:00 (UTC)","27988","0"
"03.11.2020 14:00 - 03.11.2020 15:00 (UTC)","27828","0"
"03.11.2020 15:00 - 03.11.2020 16:00 (UTC)","27691","0"
"03.11.2020 16:00 - 03.11.2020 17:00 (UTC)","28193","0"
"03.11.2020 17:00 - 03.11.2020 18:00 (UTC)","29148","0"
"03.11.2020 18:00 - 03.11.2020 19:00 (UTC)","29272","0"
"03.11.2020 19:00 - 03.11.2020 20:00 (UTC)","27251","0"
"03.11.2020 20:00 - 03.11.2020 21:00 (UTC)","25787","0"
"03.11.2020 21:00 - 03.11.2020 22:00 (UTC)","24148","0"
"03.11.2020 22:00 - 03.11.2020 23:00 (UTC)","22824","0"
"03.11.2020 23:00 - 04.11.2020 00:00 (UTC)","22909","0"
"04.11.2020 00:00 - 04.11.2020 01:00 (UTC)","22567","186"
"04.11.2020 01:00 - 04.11.2020 02:00 (UTC)","21719","231"
"04.11.2020 02:00 - 04.11.2020 03:00 (UTC)","21790","545"
"04.11.2020 03:00 - 04.11.2020 04:00 (UTC)","21137","421"
"04.11.2020 04:00 - 04.11.2020 05:00 (UTC)","20516","0"
"04.11.2020 05:00 - 04.11.2020 06:00 (UTC)","21713","0"
"04.11.2020 06:00 - 04.11.2020 07:00 (UTC)","25382","0"
"04.11.2020 07:00 - 04.11.2020 08:00 (UTC)","27343","0"
"04.11.2020 08:00 - 04.11.2020 09:00 (UTC)","28427","0"
"04.11.2020 09:00 - 04.11.2020 10:00 (UTC)","28868","0"
"04.11.2020 10:00 - 04.11.2020 11:00 (UTC)","28524","0"
"04.11.2020 11:00 - 04.11.2020 12:00 (UTC)","28329","0"
"04.11.2020 12:00 - 04.11.2020 13:00 (UTC)","27653","0"
"04.11.2020 13:00 - 04.11.2020 14:00 (UTC)","27583","0"
"04.11.2020 14:00 - 04.11.2020 15:00 (UTC)","28543","0"
"04.11.2020 15:00 - 04.11.2020 16:00 (UTC)","28025","0"
"04.11.2020 16:00 - 04.11.2020 17:00 (UTC)","28076","0"
"04.11.2020 17:00 - 04.11.2020 18:00 (UTC)","29499","0"
"04.11.2020 18:00 - 04.11.2020 19:00 (UTC)","30353","0"
"04.11.2020 19:00 - 04.11.2020 20:00 (UTC)","30370","0"
"04.11.2020 20:00 - 04.11.2020 21:00 (UTC)","28941","0"
"04.11.2020 21:00 - 04.11.2020 22:00 (UTC)","27881","0"
"04.11.2020 22:00 - 04.11.2020 23:00 (UTC)","26788","354"
"04.11.2020 23:00 - 05.11.2020 00:00 (UTC)","26492","178"
"05.11.2020 00:00 - 05.11.2020 01:00 (UTC)","26313","989"
"05.11.2020 01:00 - 05.11.2020 02:00 (UTC)","26415","1671"
"05.11.2020 02:00 - 05.11.2020 03:00 (UTC)","26125","1763"
"05.11.2020 03:00 - 05.11.2020 04:00 (UTC)","26091","1763"
"05.11.2020 04:00 - 05.11.2020 05:00 (UTC)","26477","1671"
"05.11.2020 05:00 - 05.11.2020 06:00 (UTC)","26054","148"
"05.11.2020 06:00 - 05.11.2020 07:00 (UTC)","26405","0"
"05.11.2020 07:00 - 05.11.2020 08:00 (UTC)","26847","0"
"05.11.2020 08:00 - 05.11.2020 09:00 (UTC)","29078","0"
"05.11.2020 09:00 - 05.11.2020 10:00 (UTC)","29761","0"
"05.11.2020 10:00 - 05.11.2020 11:00 (UTC)","30281","0"
"05.11.2020 11:00 - 05.11.2020 12:00 (UTC)","30799","0"
"05.11.2020 12:00 - 05.11.2020 13:00 (UTC)","30844","0"
"05.11.2020 13:00 - 05.11.2020 14:00 (UTC)","30429","0"
"05.11.2020 14:00 - 05.11.2020 15:00 (UTC)","29494","0"
"05.11.2020 15:00 - 05.11.2020 16:00 (UTC)","28784","0"
"05.11.2020 16:00 - 05.11.2020 17:00 (UTC)","28220","0"
"05.11.2020 17:00 - 05.11.2020 18:00 (UTC)","29073","0"
"05.11.2020 18:00 - 05.11.2020 19:00 (UTC)","30371","0"
"05.11.2020 19:00 - 05.11.2020 20:00 (UTC)","30408","0"
"05.11.2020 20:00 - 05.11.2020 21:00 (UTC)","27536","0"
"05.11.2020 21:00 - 05.11.2020 22:00 (UTC)","26808","0"
"05.11.2020 22:00 - 05.11.2020 23:00 (UTC)","24501","0"
"05.11.2020 23:00 - 06.11.2020 00:00 (UTC)","23893","71"
"06.11.2020 00:00 - 06.11.2020 01:00 (UTC)","23648","248"
"06.11.2020 01:00 - 06.11.2020 02:00 (UTC)","23439","266"
"06.11.2020 02:00 - 06.11.2020 03:00 (UTC)","23602","803"
"06.11.2020 03:00 - 06.11.2020 04:00 (UTC)","23675","970"
"06.11.2020 04:00 - 06.11.2020 05:00 (UTC)","23559","266"
"06.11.2020 05:00 - 06.11.2020 06:00 (UTC)","24735","90"
"06.11.2020 06:00 - 06.11.2020 07:00 (UTC)","27341","0"
"06.11.2020 07:00 - 06.11.2020 08:00 (UTC)","28784","0"
"06.11.2020 08:00 - 06.11.2020 09:00 (UTC)","30252","0"
"06.11.2020 09:00 - 06.11.2020 10:00 (UTC)","31202","0"
"06.11.2020 10:00 - 06.11.2020 11:00 (UTC)","31515","0"
"06.11.2020 11:00 - 06.11.2020 12:00 (UTC)","31546","0"
"06.11.2020 12:00 - 06.11.2020 13:00 (UTC)","30920","0"
"06.11.2020 13:00 - 06.11.2020 14:00 (UTC)","30651","0"
"06.11.2020 14:00 - 06.11.2020 15:00 (UTC)","30020","0"
"06.11.2020 15:00 - 06.11.2020 16:00 (UTC)","29577","0"
"06.11.2020 16:00 - 06.11.2020 17:00 (UTC)","29264","0"
"06.11.2020 17:00 - 06.11.2020 18:00 (UTC)","30008","0"
"06.11.2020 18:00 - 06.11.2020 19:00 (UTC)","30927","0"
"06.11.2020 19:00 - 06.11.2020 20:00 (UTC)","31080","0"
"06.11.2020 20:00 - 06.11.2020 21:00 (UTC)","30868","0"
"06.11.2020 21:00 - 06.11.2020 22:00 (UTC)","29872","0"
"06.11.2020 22:00 - 06.11.2020 23:00 (UTC)","29251","1060"
"06.11.2020 23:00 - 07.11.2020 00:00 (UTC)","27533","790"
"07.11.2020 00:00 - 07.11.2020 01:00 (UTC)","27681","1685"
"07.11.2020 01:00 - 07.11.2020 02:00 (UTC)","27146","1685"
"07.11.2020 02:00 - 07.11.2020 03:00 (UTC)","26444","1685"
"07.11.2020 03:00 - 07.11.2020 04:00 (UTC)","25945","1685"
"07.11.2020 04:00 - 07.11.2020 05:00 (UTC)","25322","1473"
"07.11.2020 05:00 - 07.11.2020 06:00 (UTC)","26732","1435"
"07.11.2020 06:00 - 07.11.2020 07:00 (UTC)","26663","1435"
"07.11.2020 07:00 - 07.11.2020 08:00 (UTC)","26734","936"
"07.11.2020 08:00 - 07.11.2020 09:00 (UTC)","27880","936"
"07.11.2020 09:00 - 07.11.2020 10:00 (UTC)","29379","936"
"07.11.2020 10:00 - 07.11.2020 11:00 (UTC)","29516","936"
"07.11.2020 11:00 - 07.11.2020 12:00 (UTC)","29969","936"
"07.11.2020 12:00 - 07.11.2020 13:00 (UTC)","30008","936"
"07.11.2020 13:00 - 07.11.2020 14:00 (UTC)","29646","936"
"07.11.2020 14:00 - 07.11.2020 15:00 (UTC)","28581","936"
"07.11.2020 15:00 - 07.11.2020 16:00 (UTC)","26455","790"
"07.11.2020 16:00 - 07.11.2020 17:00 (UTC)","26248","790"
"07.11.2020 17:00 - 07.11.2020 18:00 (UTC)","26028","0"
"07.11.2020 18:00 - 07.11.2020 19:00 (UTC)","27032","0"
"07.11.2020 19:00 - 07.11.2020 20:00 (UTC)","26717","0"
"07.11.2020 20:00 - 07.11.2020 21:00 (UTC)","25635","0"
"07.11.2020 21:00 - 07.11.2020 22:00 (UTC)","24801","0"
"07.11.2020 22:00 - 07.11.2020 23:00 (UTC)","22283","0"
"07.11.2020 23:00 - 08.11.2020 00:00 (UTC)","20852","0"
"08.11.2020 00:00 - 08.11.2020 01:00 (UTC)","20870","499"
"08.11.2020 01:00 - 08.11.2020 02:00 (UTC)","20116","1101"
"08.11.2020 02:00 - 08.11.2020 03:00 (UTC)","19609","1108"
"08.11.2020 03:00 - 08.11.2020 04:00 (UTC)","19476","1668"
"08.11.2020 04:00 - 08.11.2020 05:00 (UTC)","19392","1506"
"08.11.2020 05:00 - 08.11.2020 06:00 (UTC)","19464","1105"
"08.11.2020 06:00 - 08.11.2020 07:00 (UTC)","19700","815"
"08.11.2020 07:00 - 08.11.2020 08:00 (UTC)","20463","453"
"08.11.2020 08:00 - 08.11.2020 09:00 (UTC)","22191","447"
"08.11.2020 09:00 - 08.11.2020 10:00 (UTC)","24771","0"
"08.11.2020 10:00 - 08.11.2020 11:00 (UTC)","26318","0"
"08.11.2020 11:00 - 08.11.2020 12:00 (UTC)","27213","0"
"08.11.2020 12:00 - 08.11.2020 13:00 (UTC)","27497","0"
"08.11.2020 13:00 - 08.11.2020 14:00 (UTC)","25592","0"
"08.11.2020 14:00 - 08.11.2020 15:00 (UTC)","24688","0"
"08.11.2020 15:00 - 08.11.2020 16:00 (UTC)","23443","0"
"08.11.2020 16:00 - 08.11.2020 17:00 (UTC)","23794","0"
"08.11.2020 17:00 - 08.11.2020 18:00 (UTC)","24581","0"
"08.11.2020 18:00 - 08.11.2020 19:00 (UTC)","25521","0"
"08.11.2020 19:00 - 08.11.2020 20:00 (UTC)","24628","0"
"08.11.2020 20:00 - 08.11.2020 21:00 (UTC)","23432","0"
"08.11.2020 21:00 - 08.11.2020 22:00 (UTC)","22936","0"
"08.11.2020 22:00 - 08.11.2020 23:00 (UTC)","20425","0"
"08.11.2020 23:00 - 09.11.2020 00:00 (UTC)","20291","540"
"09.11.2020 00:00 - 09.11.2020 01:00 (UTC)","19719","897"
"09.11.2020 01:00 - 09.11.2020 02:00 (UTC)","19168","1099"
"09.11.2020 02:00 - 09.11.2020 03:00 (UTC)","18703","1140"
"09.11.2020 03:00 - 09.11.2020 04:00 (UTC)","18549","1156"
"09.11.2020 04:00 - 09.11.2020 05:00 (UTC)","18444","579"
"09.11.2020 05:00 - 09.11.2020 06:00 (UTC)","20397","140"
"09.11.2020 06:00 - 09.11.2020 07:00 (UTC)","23683","0"
"09.11.2020 07:00 - 09.11.2020 08:00 (UTC)","26276","0"
"09.11.2020 08:00 - 09.11.2020 09:00 (UTC)","26921","0"
"09.11.2020 09:00 - 09.11.2020 10:00 (UTC)","27177","0"
"09.11.2020 10:00 - 09.11.2020 11:00 (UTC)","27633","0"
"09.11.2020 11:00 - 09.11.2020 12:00 (UTC)","28100","0"
"09.11.2020 12:00 - 09.11.2020 13:00 (UTC)","27857","0"
"09.11.2020 13:00 - 09.11.2020 14:00 (UTC)","28334","0"
"09.11.2020 14:00 - 09.11.2020 15:00 (UTC)","28284","0"
"09.11.2020 15:00 - 09.11.2020 16:00 (UTC)","27042","0"
"09.11.2020 16:00 - 09.11.2020 17:00 (UTC)","27201","0"
"09.11.2020 17:00 - 09.11.2020 18:00 (UTC)","27127","0"
"09.11.2020 18:00 - 09.11.2020 19:00 (UTC)","26962","0"
"09.11.2020 19:00 - 09.11.2020 20:00 (UTC)","26551","0"
"09.11.2020 20:00 - 09.11.2020 21:00 (UTC)","25588","0"
"09.11.2020 21:00 - 09.11.2020 22:00 (UTC)","23815","0"
"09.11.2020 22:00 - 09.11.2020 23:00 (UTC)","21833","0"
"09.11.2020 23:00 - 10.11.2020 00:00 (UTC)","21416","0"
"10.11.2020 00:00 - 10.11.2020 01:00 (UTC)","20629","0"
"10.11.2020 01:00 - 10.11.2020 02:00 (UTC)","19985","44"
"10.11.2020 02:00 - 10.11.2020 03:00 (UTC)","19452","54"
"10.11.2020 03:00 - 10.11.2020 04:00 (UTC)","19093","54"
"10.11.2020 04:00 - 10.11.2020 05:00 (UTC)","19725","54"
"10.11.2020 05:00 - 10.11.2020 06:00 (UTC)","21582","54"
"10.11.2020 06:00 - 10.11.2020 07:00 (UTC)","24227","0"
"10.11.2020 07:00 - 10.11.2020 08:00 (UTC)","27451","0"
"10.11.2020 08:00 - 10.11.2020 09:00 (UTC)","28308","0"
"10.11.2020 09:00 - 10.11.2020 10:00 (UTC)","29789","0"
"10.11.2020 10:00 - 10.11.2020 11:00 (UTC)","30640","0"
"10.11.2020 11:00 - 10.11.2020 12:00 (UTC)","30171","0"
"10.11.2020 12:00 - 10.11.2020 13:00 (UTC)","30047","0"
"10.11.2020 13:00 - 10.11.2020 14:00 (UTC)","30148","0"
"10.11.2020 14:00 - 10.11.2020 15:00 (UTC)","29092","0"
"10.11.2020 15:00 - 10.11.2020 16:00 (UTC)","28640","0"
"10.11.2020 16:00 - 10.11.2020 17:00 (UTC)","28147","0"
"10.11.2020 17:00 - 10.11.2020 18:00 (UTC)","28778","0"
"10.11.2020 18:00 - 10.11.2020 19:00 (UTC)","28621","0"
"10.11.2020 19:00 - 10.11.2020 20:00 (UTC)","27732","0"
"10.11.2020 20:00 - 10.11.2020 21:00 (UTC)","26392","0"
"10.11.2020 21:00 - 10.11.2020 22:00 (UTC)","24098","0"
"10.11.2020 22:00 - 10.11.2020 23:00 (UTC)","22209","0"
"10.11.2020 23:00 - 11.11.2020 00:00 (UTC)","20131","0"
"11.11.2020 00:00 - 11.11.2020 01:00 (UTC)","19458","36"
"11.11.2020 01:00 - 11.11.2020 02:00 (UTC)","18755","54"
"11.11.2020 02:00 - 11.11.2020 03:00 (UTC)","18684","54"
"11.11.2020 03:00 - 11.11.2020 04:00 (UTC)","18755","54"
"11.11.2020 04:00 - 11.11.2020 05:00 (UTC)","19110","54"
"11.11.2020 05:00 - 11.11.2020 06:00 (UTC)","20685","54"
"11.11.2020 06:00 - 11.11.2020 07:00 (UTC)","23288","54"
"11.11.2020 07:00 - 11.11.2020 08:00 (UTC)","25251","0"
"11.11.2020 08:00 - 11.11.2020 09:00 (UTC)","26867","0"
"11.11.2020 09:00 - 11.11.2020 10:00 (UTC)","28521","0"
"11.11.2020 10:00 - 11.11.2020 11:00 (UTC)","29782","0"
"11.11.2020 11:00 - 11.11.2020 12:00 (UTC)","30988","0"
"11.11.2020 12:00 - 11.11.2020 13:00 (UTC)","30597","0"
"11.11.2020 13:00 - 11.11.2020 14:00 (UTC)","29790","0"
"11.11.2020 14:00 - 11.11.2020 15:00 (UTC)","28424","175"
"11.11.2020 15:00 - 11.11.2020 16:00 (UTC)","27259","14"
"11.11.2020 16:00 - 11.11.2020 17:00 (UTC)","26753","0"
"11.11.2020 17:00 - 11.11.2020 18:00 (UTC)","28745","0"
"11.11.2020 18:00 - 11.11.2020 19:00 (UTC)","28186","0"
"11.11.2020 19:00 - 11.11.2020 20:00 (UTC)","28523","0"
"11.11.2020 20:00 - 11.11.2020 21:00 (UTC)","26778","0"
"11.11.2020 21:00 - 11.11.2020 22:00 (UTC)","24982","0"
"11.11.2020 22:00 - 11.11.2020 23:00 (UTC)","22941","0"
"11.11.2020 23:00 - 12.11.2020 00:00 (UTC)","21564","54"
"12.11.2020 00:00 - 12.11.2020 01:00 (UTC)","20518","54"
"12.11.2020 01:00 - 12.11.2020 02:00 (UTC)","19788","54"
"12.11.2020 02:00 - 12.11.2020 03:00 (UTC)","19283","54"
"12.11.2020 03:00 - 12.11.2020 04:00 (UTC)","19114","54"
"12.11.2020 04:00 - 12.11.2020 05:00 (UTC)","19437","54"
"12.11.2020 05:00 - 12.11.2020 06:00 (UTC)","21158","54"
"12.11.2020 06:00 - 12.11.2020 07:00 (UTC)","24094","0"
"12.11.2020 07:00 - 12.11.2020 08:00 (UTC)","25250","0"
"12.11.2020 08:00 - 12.11.2020 09:00 (UTC)","26332","0"
"12.11.2020 09:00 - 12.11.2020 10:00 (UTC)","27214","0"
"12.11.2020 10:00 - 12.11.2020 11:00 (UTC)","27881","0"
"12.11.2020 11:00 - 12.11.2020 12:00 (UTC)","28270","0"
"12.11.2020 12:00 - 12.11.2020 13:00 (UTC)","28355","0"
"12.11.2020 13:00 - 12.11.2020 14:00 (UTC)","27530","0"
"12.11.2020 14:00 - 12.11.2020 15:00 (UTC)","27159","0"
"12.11.2020 15:00 - 12.11.2020 16:00 (UTC)","26397","0"
"12.11.2020 16:00 - 12.11.2020 17:00 (UTC)","28138","0"
"12.11.2020 17:00 - 12.11.2020 18:00 (UTC)","28230","0"
"12.11.2020 18:00 - 12.11.2020 19:00 (UTC)","28344","0"
"12.11.2020 19:00 - 12.11.2020 20:00 (UTC)","28082","0"
"12.11.2020 20:00 - 12.11.2020 21:00 (UTC)","27260","0"
"12.11.2020 21:00 - 12.11.2020 22:00 (UTC)","25408","0"
"12.11.2020 22:00 - 12.11.2020 23:00 (UTC)","22754","0"
"12.11.2020 23:00 - 13.11.2020 00:00 (UTC)","21167","54"
"13.11.2020 00:00 - 13.11.2020 01:00 (UTC)","20340","54"
"13.11.2020 01:00 - 13.11.2020 02:00 (UTC)","19754","54"
"13.11.2020 02:00 - 13.11.2020 03:00 (UTC)","19296","54"
"13.11.2020 03:00 - 13.11.2020 04:00 (UTC)","18999","54"
"13.11.2020 04:00 - 13.11.2020 05:00 (UTC)","19401","54"
"13.11.2020 05:00 - 13.11.2020 06:00 (UTC)","20988","54"
"13.11.2020 06:00 - 13.11.2020 07:00 (UTC)","23834","54"
"13.11.2020 07:00 - 13.11.2020 08:00 (UTC)","24913","0"
"13.11.2020 08:00 - 13.11.2020 09:00 (UTC)","25801","0"
"13.11.2020 09:00 - 13.11.2020 10:00 (UTC)","26327","0"
"13.11.2020 10:00 - 13.11.2020 11:00 (UTC)","26958","0"
"13.11.2020 11:00 - 13.11.2020 12:00 (UTC)","26961","0"
"13.11.2020 12:00 - 13.11.2020 13:00 (UTC)","26903","0"
"13.11.2020 13:00 - 13.11.2020 14:00 (UTC)","26059","0"
"13.11.2020 14:00 - 13.11.2020 15:00 (UTC)","25103","0"
"13.11.2020 15:00 - 13.11.2020 16:00 (UTC)","24127","0"
"13.11.2020 16:00 - 13.11.2020 17:00 (UTC)","25021","0"
"13.11.2020 17:00 - 13.11.2020 18:00 (UTC)","24997","0"
"13.11.2020 18:00 - 13.11.2020 19:00 (UTC)","25058","0"
"13.11.2020 19:00 - 13.11.2020 20:00 (UTC)","25094","0"
"13.11.2020 20:00 - 13.11.2020 21:00 (UTC)","23848","0"
"13.11.2020 21:00 - 13.11.2020 22:00 (UTC)","22048","0"
"13.11.2020 22:00 - 13.11.2020 23:00 (UTC)","20868","0"
"13.11.2020 23:00 - 14.11.2020 00:00 (UTC)","20070","0"
"14.11.2020 00:00 - 14.11.2020 01:00 (UTC)","19048","36"
"14.11.2020 01:00 - 14.11.2020 02:00 (UTC)","19175","396"
"14.11.2020 02:00 - 14.11.2020 03:00 (UTC)","19133","669"
"14.11.2020 03:00 - 14.11.2020 04:00 (UTC)","19374","574"
"14.11.2020 04:00 - 14.11.2020 05:00 (UTC)","19434","543"
"14.11.2020 05:00 - 14.11.2020 06:00 (UTC)","19327","372"
"14.11.2020 06:00 - 14.11.2020 07:00 (UTC)","19319","86"
"14.11.2020 07:00 - 14.11.2020 08:00 (UTC)","20168","86"
"14.11.2020 08:00 - 14.11.2020 09:00 (UTC)","23257","36"
"14.11.2020 09:00 - 14.11.2020 10:00 (UTC)","23819","36"
"14.11.2020 10:00 - 14.11.2020 11:00 (UTC)","23584","0"
"14.11.2020 11:00 - 14.11.2020 12:00 (UTC)","23678","0"
"14.11.2020 12:00 - 14.11.2020 13:00 (UTC)","23668","0"
"14.11.2020 13:00 - 14.11.2020 14:00 (UTC)","23357","0"
"14.11.2020 14:00 - 14.11.2020 15:00 (UTC)","22560","0"
"14.11.2020 15:00 - 14.11.2020 16:00 (UTC)","21415","0"
"14.11.2020 16:00 - 14.11.2020 17:00 (UTC)","22435","0"
"14.11.2020 17:00 - 14.11.2020 18:00 (UTC)","23824","0"
"14.11.2020 18:00 - 14.11.2020 19:00 (UTC)","23590","0"
"14.11.2020 19:00 - 14.11.2020 20:00 (UTC)","24085","0"
"14.11.2020 20:00 - 14.11.2020 21:00 (UTC)","24327","0"
"14.11.2020 21:00 - 14.11.2020 22:00 (UTC)","23898","0"
"14.11.2020 22:00 - 14.11.2020 23:00 (UTC)","21091","0"
"14.11.2020 23:00 - 15.11.2020 00:00 (UTC)","21668","1013"
"15.11.2020 00:00 - 15.11.2020 01:00 (UTC)","21753","1719"
"15.11.2020 01:00 - 15.11.2020 02:00 (UTC)","21557","2046"
"15.11.2020 02:00 - 15.11.2020 03:00 (UTC)","21528","2772"
"15.11.2020 03:00 - 15.11.2020 04:00 (UTC)","21442","3708"
"15.11.2020 04:00 - 15.11.2020 05:00 (UTC)","21508","3853"
"15.11.2020 05:00 - 15.11.2020 06:00 (UTC)","21890","3808"
"15.11.2020 06:00 - 15.11.2020 07:00 (UTC)","22273","3808"
"15.11.2020 07:00 - 15.11.2020 08:00 (UTC)","22963","3455"
"15.11.2020 08:00 - 15.11.2020 09:00 (UTC)","24653","3387"
"15.11.2020 09:00 - 15.11.2020 10:00 (UTC)","26205","3249"
"15.11.2020 10:00 - 15.11.2020 11:00 (UTC)","27022","2807"
"15.11.2020 11:00 - 15.11.2020 12:00 (UTC)","28017","2082"
"15.11.2020 12:00 - 15.11.2020 13:00 (UTC)","28180","2293"
"15.11.2020 13:00 - 15.11.2020 14:00 (UTC)","27587","1980"
"15.11.2020 14:00 - 15.11.2020 15:00 (UTC)","26526","2688"
"15.11.2020 15:00 - 15.11.2020 16:00 (UTC)","24604","1995"
"15.11.2020 16:00 - 15.11.2020 17:00 (UTC)","23305","1434"
"15.11.2020 17:00 - 15.11.2020 18:00 (UTC)","23091","0"
"15.11.2020 18:00 - 15.11.2020 19:00 (UTC)","23726","0"
"15.11.2020 19:00 - 15.11.2020 20:00 (UTC)","24538","0"
"15.11.2020 20:00 - 15.11.2020 21:00 (UTC)","24309","0"
"15.11.2020 21:00 - 15.11.2020 22:00 (UTC)","23100","0"
"15.11.2020 22:00 - 15.11.2020 23:00 (UTC)","21431","0"
"15.11.2020 23:00 - 16.11.2020 00:00 (UTC)","20897","0"
"16.11.2020 00:00 - 16.11.2020 01:00 (UTC)","20114","36"
"16.11.2020 01:00 - 16.11.2020 02:00 (UTC)","19946","572"
"16.11.2020 02:00 - 16.11.2020 03:00 (UTC)","19472","602"
"16.11.2020 03:00 - 16.11.2020 04:00 (UTC)","19109","797"
"16.11.2020 04:00 - 16.11.2020 05:00 (UTC)","19249","521"
"16.11.2020 05:00 - 16.11.2020 06:00 (UTC)","20718","36"
"16.11.2020 06:00 - 16.11.2020 07:00 (UTC)","23368","36"
"16.11.2020 07:00 - 16.11.2020 08:00 (UTC)","23942","0"
"16.11.2020 08:00 - 16.11.2020 09:00 (UTC)","25090","0"
"16.11.2020 09:00 - 16.11.2020 10:00 (UTC)","26011","0"
"16.11.2020 10:00 - 16.11.2020 11:00 (UTC)","26648","0"
"16.11.2020 11:00 - 16.11.2020 12:00 (UTC)","26399","0"
"16.11.2020 12:00 - 16.11.2020 13:00 (UTC)","26530","0"
"16.11.2020 13:00 - 16.11.2020 14:00 (UTC)","25834","0"
"16.11.2020 14:00 - 16.11.2020 15:00 (UTC)","25723","0"
"16.11.2020 15:00 - 16.11.2020 16:00 (UTC)","25181","0"
"16.11.2020 16:00 - 16.11.2020 17:00 (UTC)","24808","0"
"16.11.2020 17:00 - 16.11.2020 18:00 (UTC)","26720","0"
"16.11.2020 18:00 - 16.11.2020 19:00 (UTC)","25956","0"
"16.11.2020 19:00 - 16.11.2020 20:00 (UTC)","26243","0"
"16.11.2020 20:00 - 16.11.2020 21:00 (UTC)","25186","0"
"16.11.2020 21:00 - 16.11.2020 22:00 (UTC)","22656","0"
"16.11.2020 22:00 - 16.11.2020 23:00 (UTC)","20517","0"
"16.11.2020 23:00 - 17.11.2020 00:00 (UTC)","19672","0"
"17.11.2020 00:00 - 17.11.2020 01:00 (UTC)","18672","36"
"17.11.2020 01:00 - 17.11.2020 02:00 (UTC)","17739","36"
"17.11.2020 02:00 - 17.11.2020 03:00 (UTC)","17331","36"
"17.11.2020 03:00 - 17.11.2020 04:00 (UTC)","17230","36"
"17.11.2020 04:00 - 17.11.2020 05:00 (UTC)","17642","36"
"17.11.2020 05:00 - 17.11.2020 06:00 (UTC)","19385","36"
"17.11.2020 06:00 - 17.11.2020 07:00 (UTC)","22184","36"
"17.11.2020 07:00 - 17.11.2020 08:00 (UTC)","23598","36"
"17.11.2020 08:00 - 17.11.2020 09:00 (UTC)","24934","36"
"17.11.2020 09:00 - 17.11.2020 10:00 (UTC)","26463","36"
"17.11.2020 10:00 - 17.11.2020 11:00 (UTC)","27319","36"
"17.11.2020 11:00 - 17.11.2020 12:00 (UTC)","27837","0"
"17.11.2020 12:00 - 17.11.2020 13:00 (UTC)","27693","0"
"17.11.2020 13:00 - 17.11.2020 14:00 (UTC)","27559","0"
"17.11.2020 14:00 - 17.11.2020 15:00 (UTC)","27300","0"
"17.11.2020 15:00 - 17.11.2020 16:00 (UTC)","26208","0"
"17.11.2020 16:00 - 17.11.2020 17:00 (UTC)","25930","0"
"17.11.2020 17:00 - 17.11.2020 18:00 (UTC)","26416","0"
"17.11.2020 18:00 - 17.11.2020 19:00 (UTC)","26315","0"
"17.11.2020 19:00 - 17.11.2020 20:00 (UTC)","26310","0"
"17.11.2020 20:00 - 17.11.2020 21:00 (UTC)","24842","0"
"17.11.2020 21:00 - 17.11.2020 22:00 (UTC)","22394","0"
"17.11.2020 22:00 - 17.11.2020 23:00 (UTC)","20708","0"
"17.11.2020 23:00 - 18.11.2020 00:00 (UTC)","20713","0"
"18.11.2020 00:00 - 18.11.2020 01:00 (UTC)","20195","36"
"18.11.2020 01:00 - 18.11.2020 02:00 (UTC)","20229","972"
"18.11.2020 02:00 - 18.11.2020 03:00 (UTC)","19830","1177"
"18.11.2020 03:00 - 18.11.2020 04:00 (UTC)","19727","1177"
"18.11.2020 04:00 - 18.11.2020 05:00 (UTC)","19975","226"
"18.11.2020 05:00 - 18.11.2020 06:00 (UTC)","20883","36"
"18.11.2020 06:00 - 18.11.2020 07:00 (UTC)","23916","0"
"18.11.2020 07:00 - 18.11.2020 08:00 (UTC)","25917","0"
"18.11.2020 08:00 - 18.11.2020 09:00 (UTC)","26656","36"
"18.11.2020 09:00 - 18.11.2020 10:00 (UTC)","27831","36"
"18.11.2020 10:00 - 18.11.2020 11:00 (UTC)","27861","36"
"18.11.2020 11:00 - 18.11.2020 12:00 (UTC)","27660","0"
"18.11.2020 12:00 - 18.11.2020 13:00 (UTC)","27220","0"
"18.11.2020 13:00 - 18.11.2020 14:00 (UTC)","26846","0"
"18.11.2020 14:00 - 18.11.2020 15:00 (UTC)","26623","0"
"18.11.2020 15:00 - 18.11.2020 16:00 (UTC)","25605","0"
